fold,outer_r2,outer_rmse,outer_mae,outer_mape
0,0.8237913355173575,1.6995247220287426,1.4572844807512575,0.052782204468517016
1,0.8356953164286841,1.6471124666795762,1.39669484947107,0.05076723159013936
2,0.8119922125242025,1.7121690732557961,1.477522231284104,0.05365850304730985
3,0.8303054549944334,1.6866238619668157,1.4443461499093269,0.052827873582251834
4,0.8313896730488913,1.6693060846849412,1.4169942301110425,0.05086764341227751
5,0.8337079570456252,1.6404407511933863,1.3990352917771243,0.05055464356999437
6,0.814104240791477,1.6761879393323855,1.4334162175437695,0.05177454230235112
7,0.8276276631620201,1.668840692506782,1.4229581896898458,0.05139770552463457
8,0.8331921350743956,1.698374856747046,1.452183124827168,0.053113080289442546
9,0.8302377354099701,1.7039792346063753,1.4566174770362768,0.05311865528698192
10,0.823960515549194,1.710958098837166,1.4676645924608835,0.05302519604165058
11,0.8226011862254949,1.6825062883580437,1.444943602163867,0.052204320912452674
12,0.8230321646126161,1.6751472508309488,1.434341407114412,0.05216739050680605
13,0.8334562579456303,1.6569712933872758,1.4075301470992934,0.05106297246186151
14,0.8370069333896549,1.6621298610959432,1.4207444654658892,0.05182286662887722
15,0.8221274398251092,1.6728387837418592,1.4299993725459212,0.05187927516564898
16,0.8247290079988248,1.7147316659867555,1.478510904402165,0.05341703261388059
17,0.826658790453696,1.698708652609872,1.4531233779309187,0.05279381844779169
18,0.8385619901382849,1.646689993593388,1.4076997907411994,0.05098813556584137
19,0.828796554605497,1.6497992772309313,1.3967791689282207,0.050875843315914625
20,0.8122832860061361,1.7075614669564132,1.4602819856577465,0.05288154787215833
21,0.8352483962722699,1.6612272618375112,1.4095974279175856,0.05112076951810153
22,0.8343885139108471,1.6668859591767786,1.4163450794592407,0.05146345324396587
23,0.8339081954230689,1.686940847766836,1.453178759918459,0.052724051422789006
24,0.8165697000493902,1.695535354942066,1.4571538174693766,0.05289608501107219
25,0.837678939669922,1.6638584283298696,1.4118149418339734,0.05068896690130398
26,0.813049320595309,1.6922952304145542,1.435262394613754,0.05220449220931692
27,0.8225348864822954,1.6870289779138299,1.4638061429436027,0.05300597412807385
28,0.8370812136933063,1.6529279697124295,1.4067882382322332,0.05154967668552024
29,0.8269238317485407,1.6958448501715184,1.456232036415511,0.05281113414552882
30,0.8279848077972874,1.6495439081309295,1.4060519288179052,0.0508146584907858
31,0.8308438331135289,1.6731126141858335,1.4218106871562681,0.051616065369197904
32,0.828710591871546,1.6772803882094938,1.4354626378348248,0.05232324772357702
33,0.8283052878066749,1.672728396611876,1.4399618352463377,0.05222790898512096
34,0.8252751165815099,1.7125046408297826,1.4741717659023763,0.05339887444705185
35,0.8268768487067824,1.693207337921898,1.450192609710035,0.052536488453371735
36,0.8320519689324883,1.654626629292312,1.414499302001763,0.05110029882865459
37,0.8285188718726224,1.6874143104780996,1.4374648840881517,0.05250116867241446
38,0.8266347215219126,1.6536164157229072,1.4140288734301676,0.05122710494995851
39,0.8269551467157625,1.696150804828703,1.457907132106986,0.05281183594894086
40,0.822207552387389,1.7074597048599698,1.4629459105362186,0.053363275090403825
41,0.8275466097563696,1.6480876459167224,1.4141529484633673,0.05089810815072308
42,0.8297005700775164,1.6674782864610682,1.4215096461311953,0.05133230308610629
43,0.8370486289573733,1.669358675917857,1.4306430420274912,0.05225302143406812
44,0.8227064629543421,1.6988033836985594,1.4456384428954545,0.05243678704650203
45,0.8430541208731501,1.6465332268708495,1.3940164270417712,0.05038101491252366
46,0.822510617317657,1.702005574708506,1.4634405416005987,0.05290808183809442
47,0.8334173503395144,1.6807656253446002,1.4179679232782278,0.052035965349094354
48,0.8136582070349276,1.6955953988308872,1.450114712444715,0.052796073611582756
49,0.8202279853570514,1.6889687914563805,1.4568685747693921,0.052443816057441583
