Metric,NestedCV_Mean,NestedCV_Std,CI95_low,CI95_high
R2,0.8275375229713511,0.007224501729594673,0.8255378281607951,0.8295161362264516
RMSE,1.6791677791234614,0.02096195900832653,1.6732720817860232,1.685055617778095
MAE,1.4355539944239695,0.02333428799713213,1.42905186921013,1.4420590984337929
MAPE,0.052077023686361405,0.0008903584010277101,0.05182406252750559,0.05232332137805088
