fold,outer_r2,outer_rmse,outer_mae,outer_mape
0,0.8234239058357916,1.701295720747636,1.4480995990152974,0.0525343812372442
1,0.8319653038341199,1.665703756415986,1.4024370507716166,0.05090528028237903
2,0.8049907940029064,1.743758292398906,1.4872744215521119,0.05411319152795004
3,0.8225752853343062,1.7246118156230894,1.4670126945046684,0.053727167450992784
4,0.8266493634514553,1.6926088663891146,1.4269007569320107,0.05131387078694893
5,0.8320634135534203,1.6485323561339256,1.3897018650401756,0.05031824873483138
6,0.8097096868606526,1.6958846553507538,1.4367368639073053,0.05195170714820231
7,0.8206189601950156,1.7024303960646536,1.443009624424626,0.0521280053265893
8,0.8285835302598228,1.721676546500736,1.4641439058013035,0.0535737056873278
9,0.8243190983690301,1.7334287439251832,1.4736268257316507,0.05378834101886179
10,0.8206876737888975,1.726789511841061,1.4693794122339359,0.053159885422611554
11,0.8198713410415154,1.6954022227731846,1.4372181675596414,0.0520148801107668
12,0.818202467956997,1.6978519241999415,1.4375659030549015,0.052315357106957075
13,0.8271990741115888,1.687811173909537,1.4381937144246169,0.052192980699696453
14,0.8341468980596131,1.676649121687188,1.4266868109949258,0.052056412093560184
15,0.8200252286564744,1.6826950842003232,1.4273412151338338,0.05180902850742603
16,0.8176495016821884,1.7490193849805182,1.4946747656310388,0.054108611635979485
17,0.8234965416207243,1.7141333210248069,1.4511421628451902,0.05274919008230419
18,0.8326531279938006,1.676554780831431,1.4259099801010011,0.05167120241952746
19,0.8217804184076207,1.6832652922427058,1.4168996194349919,0.05154395244817498
20,0.8088706155519878,1.7230132010092136,1.4594516557929942,0.05288952340709731
21,0.8320948169739834,1.6770510211023297,1.420536709694702,0.05160548339927109
22,0.8290464403598898,1.6935566766866461,1.4314946169409042,0.052019170960597015
23,0.8293032257203363,1.7101665580422991,1.4556846231756773,0.05279216453496219
24,0.8152296065896553,1.701717651300463,1.4439302181571207,0.052441624569625395
25,0.8322127282197975,1.691641931790866,1.4292983002421666,0.05126701096192053
26,0.808121959915397,1.71445165601852,1.4402972330668913,0.052405400027371006
27,0.8175237240903773,1.710681864772378,1.4726321953553396,0.05333855851180007
28,0.8321167700419658,1.6779229090346195,1.41571108656282,0.05195254344865301
29,0.8220024782627564,1.7197861965404768,1.465895874606967,0.05318154373800404
30,0.8230648462591659,1.6729676440681414,1.4120803064747927,0.051142468784762266
31,0.8245954758774579,1.7037334541043176,1.4383895178842658,0.05224823314717467
32,0.8237820653120392,1.701239540361343,1.4448345261353557,0.05268504135153268
33,0.8242037162638581,1.6925901712006302,1.4329037450055653,0.052046362547881926
34,0.8222913937373686,1.727064700839422,1.4773052206055426,0.05348017023063155
35,0.8243092432707632,1.7057171821303436,1.4438100421361253,0.05244675913033173
36,0.8291046093695299,1.6690822003295458,1.4135995958983703,0.05111154757489932
37,0.822344327208037,1.7175251363595752,1.4560682782221075,0.05313484653050235
38,0.8234139079475198,1.6689063301040388,1.41213227587803,0.051166235463032825
39,0.8214171381425432,1.723078281790783,1.469448040690557,0.05330232736871713
40,0.818199846408833,1.7265968007680903,1.4666519361035963,0.053609570124345425
41,0.8237443406497744,1.6661571874775731,1.4156574897982086,0.05094549999509828
42,0.8262089906448402,1.684485368479269,1.429085548204402,0.05158757897174211
43,0.8350146870533716,1.6797447468206683,1.4220712266077693,0.05201136033670487
44,0.8185801421667296,1.7184586096947316,1.4529887463426223,0.0527301582175421
45,0.839562680376308,1.6647469944827902,1.4043179181927392,0.05069358916121863
46,0.8184125171032284,1.7215424778754973,1.4680130745271094,0.053129038714859994
47,0.8270033710414447,1.7128175128404506,1.4313451286491978,0.05265323036966779
48,0.8134714993984683,1.6964446483294475,1.444936211468964,0.0526367271426507
49,0.8152330722282497,1.7122717869833315,1.4586223394629805,0.05253885351623486
