trial,mean_running_best_rmse,std_running_best_rmse
1,1.8349324901225725,0.08049835912113767
2,1.807514912504824,0.04763873395322813
3,1.794664762767365,0.020568805558217274
4,1.7915257516266376,0.016950121309549617
5,1.7879015817721686,0.017288823304168116
6,1.7844156149647694,0.015493983891255218
7,1.7812504021778455,0.01451068414641839
8,1.7793171834402466,0.015588974238464236
9,1.7769482989414616,0.014861484487584823
10,1.7754105183428055,0.013830981052456918
11,1.7737768833909546,0.013091385797820489
12,1.7725380975024816,0.01236386684393349
13,1.7715429693287401,0.012547789663923867
14,1.7707047668219102,0.01262200356622443
15,1.7705425238632304,0.012702297588613229
16,1.7703025508701646,0.012650282732730219
17,1.7700064318313955,0.01273119187201171
18,1.7695287412646454,0.013066850716623234
19,1.7691864593746258,0.012996939842809457
20,1.7688805562393661,0.01276670455463863
21,1.768415021861098,0.012488877919261837
22,1.7682536954561203,0.012590070806111683
23,1.7676250213514504,0.012933951253031796
24,1.7671851644736813,0.01262726964577519
25,1.7664763869345748,0.01280690021205996
26,1.7663682630629411,0.012676448343472818
27,1.7662295727701771,0.01265607051946185
28,1.7656669239490699,0.012383804811915517
29,1.765204648151844,0.011964639479437773
30,1.7642359431720738,0.011990220535249084
31,1.764210661845037,0.011998275014446684
32,1.7639639365869175,0.012178820509321208
33,1.7637755367873253,0.012184336774314441
34,1.763664242669971,0.012231365299909548
35,1.763598604740828,0.01223407101473442
36,1.763442631431103,0.012142455794546222
37,1.7632639804985317,0.012183153526195471
38,1.7631434748941897,0.012231447378874832
39,1.7630810697756718,0.012231435953058254
40,1.7627320544810359,0.011671084428287664
41,1.762606470460902,0.011534285700787378
42,1.7621964497092018,0.011460401801218946
43,1.7620615248515967,0.01140255331579818
44,1.7620383074642607,0.011399986430479809
45,1.7619389618785433,0.011389317275723041
46,1.761848221096328,0.011389449551352977
47,1.761807573986833,0.011363000591045454
48,1.7616358407670096,0.011364559433212474
49,1.76159585784506,0.011364512168688636
50,1.7614625667860506,0.011119119016618892
