fold,outer_r2,outer_rmse,outer_mae,outer_mape
0,0.8232879163853662,1.701950718082859,1.4538197030506599,0.05278678579206092
1,0.8352884489289716,1.6491505770743295,1.3935627004792648,0.05056567703810123
2,0.809811768445879,1.7220690007035842,1.4770455770122752,0.05364704060179577
3,0.8261033496853729,1.7073788907877203,1.458395318286632,0.05330359926325853
4,0.8293622412712403,1.6793122662415545,1.4214287952205706,0.051081638703617455
5,0.8334780274376478,1.641574466312341,1.393041849592184,0.050289970368994706
6,0.8136017622305045,1.6784517890380373,1.4314644434462325,0.05167748971917017
7,0.822041506336294,1.6956665644448639,1.439254001106422,0.05200225734599328
8,0.8308190668276589,1.7104130366532169,1.4612880941556505,0.05348293040650451
9,0.8295179515480501,1.7075878087322494,1.4617981951451433,0.05329530170253031
10,0.821031037655434,1.7251354112801163,1.4770162262734774,0.05337206086694705
11,0.8229589106401777,1.6808090467306418,1.4359662808464317,0.05191822714879538
12,0.8216983189180814,1.6814483774365006,1.4354571071700912,0.05217645739260829
13,0.8320429192944834,1.6639872103016669,1.4145140207474989,0.051308020141107476
14,0.8364399179321104,1.6650184351965833,1.4208266849060494,0.051758705475377864
15,0.8210178839899898,1.6780481945099865,1.4250100024678243,0.051704335369331084
16,0.8218197591155942,1.728904149213884,1.4866943013351197,0.053785989015938424
17,0.8261107364690528,1.7013919422175297,1.4485389320894857,0.052655677483792164
18,0.8370668624369221,1.6542976744210909,1.4126243625752009,0.05113501180094887
19,0.8243815306592479,1.6709365258873752,1.412741833409445,0.051397033331008084
20,0.8117258223225967,1.7100950661595702,1.4568511579153125,0.0527436189406877
21,0.8346301056189022,1.6643415241810393,1.4082110401888115,0.05114203536896939
22,0.8323123472265893,1.6773017654048388,1.4252204257729661,0.051678612299115544
23,0.8332521832867118,1.690269016452071,1.4476414997065328,0.052430621420588026
24,0.8139383574759791,1.7076534393616507,1.4613034629785013,0.05309924996617641
25,0.8349029987134682,1.6780253909493996,1.4250201077646272,0.051147716977235545
26,0.8102865250335765,1.7047539133377143,1.4465638355959531,0.05257823329149005
27,0.8207778959767802,1.6953596110206386,1.4693150611917551,0.053137106667392825
28,0.8345231379982586,1.6658541835580447,1.4132074573915892,0.05183787052879115
29,0.8244131900667109,1.708100521768472,1.4590316356844963,0.05291976658458433
30,0.8269281946937742,1.6546023607115832,1.402652799968693,0.05072119167283867
31,0.8290975947584345,1.6817264055623098,1.4244025780513445,0.05169841470442037
32,0.8255263029251467,1.6927990105951143,1.441334370206483,0.05251809060650263
33,0.8249339628582109,1.6890710568324603,1.446482118909354,0.052514433492293226
34,0.8246699295904524,1.7154678411491358,1.4734091571611576,0.053341797883675164
35,0.8234602468053152,1.7098335130526354,1.461823975060263,0.05293268157561155
36,0.8291701396898904,1.6687621625041016,1.426759280559678,0.05153845357692786
37,0.8267638441760445,1.696027270198799,1.4424530449995623,0.052673306172080256
38,0.8247712373897284,1.6624799307892801,1.4140630119383992,0.051150026811880876
39,0.8257486146856062,1.7020536255415204,1.4548109358138646,0.052717607376138294
40,0.8210454903942006,1.7130306456876816,1.4674066557725394,0.05354560054810079
41,0.8256610739297031,1.6570729152200911,1.418199297598448,0.051022876232789276
42,0.8281682707073035,1.6749632034812485,1.422390532162237,0.051356061542984416
43,0.834816566428821,1.6807529948428288,1.430815098997826,0.05233131870896206
44,0.8221248986384486,1.7015873390033258,1.4467943169869715,0.05245171068784889
45,0.8428767311085881,1.6474634700176494,1.3945173983297618,0.050378919426915796
46,0.8190414381133864,1.71855864515663,1.4719105524921066,0.05322733381481364
47,0.8302226864684036,1.6968056560787694,1.426191667542916,0.05233906218586369
48,0.8137368897681687,1.6952373788590656,1.4526222104885853,0.052896761298369135
49,0.8190326779928728,1.6945744807734477,1.4589112561723452,0.05244558134114228
