trial,mean_running_best_rmse,std_running_best_rmse
1,1.9866500399140217,0.22997648892832626
2,1.870315395749082,0.15933116087586588
3,1.824824137957885,0.1082912016019072
4,1.792520292549669,0.06567308578508317
5,1.7858419572135815,0.0631514265194567
6,1.7749098044259934,0.050761660215341266
7,1.7689114253267864,0.04667031734105969
8,1.7630670089122427,0.04238862980799712
9,1.7587788683973196,0.03465490749230001
10,1.7574519336691943,0.03399931171900644
11,1.74565254966759,0.020049262014797783
12,1.741188441536787,0.015658855866203702
13,1.7398835282016845,0.014948862140961977
14,1.739071427465803,0.013170489971899615
15,1.7388493079204081,0.013313316329418214
16,1.7379055006799304,0.012187305402777737
17,1.7376877306601712,0.012183893042622684
18,1.737008167543291,0.011837810361059927
19,1.737008167543291,0.011837810361059927
20,1.7363228387328986,0.010728360139701533
21,1.7361440262271461,0.010702428716222347
22,1.736020936403943,0.010663578197375458
23,1.7356171476732478,0.010343606515029139
24,1.7354912457832743,0.010274928482786183
25,1.7352647991908747,0.010338539680805644
26,1.7350149766139094,0.010355001507949692
27,1.7346153232104817,0.009974460533141365
28,1.7344318631346258,0.010066089885580116
29,1.7341080635698527,0.009861507790665098
30,1.733706930785322,0.010017293067450752
31,1.7336390082515158,0.010026415895955371
32,1.7335698947838463,0.009955414203190575
33,1.7332802122386943,0.009867854035889823
34,1.7328721362315884,0.010197363929236678
35,1.7326685993709925,0.010233888139163467
36,1.7325375321127787,0.010315419179878244
37,1.7324948966254863,0.010252566473212363
38,1.732207106046692,0.01027402195252952
39,1.7319125336638412,0.010299443921371212
40,1.73188968432182,0.010259708871198293
41,1.731774772639634,0.010224847553934515
42,1.7314637902778298,0.010138476826869145
43,1.7313591698896806,0.010106951771589559
44,1.7311945769345203,0.01002841932475601
45,1.7309405488740115,0.010008139978245364
46,1.7306712897324428,0.009893066155739745
47,1.7305401485516856,0.009991635902004137
48,1.7302178972112554,0.009803426386132871
49,1.7300091416835781,0.009842283280918882
50,1.7299453907338909,0.009843825637247245
