fold,outer_r2,outer_rmse,outer_mae,outer_mape
0,0.81685584520496,1.7326481841732178,1.5058419220581716,0.05445302953949777
1,0.8293892117769646,1.6784234063909207,1.4358969902034724,0.05212101333722375
2,0.8021035016759953,1.7566198406791167,1.5322860798675497,0.05549280638742186
3,0.8215462651661756,1.7296057496112809,1.4958940357679817,0.054658678959008555
4,0.8261138074137845,1.6952214551326907,1.45741258868633,0.05221718478555928
5,0.8234472375549688,1.6902933136223843,1.4456312259266932,0.05213760993794844
6,0.8043177479724161,1.7197435495124946,1.492128850003769,0.053846652580922194
7,0.8199364309537465,1.705666120804054,1.4735540653141885,0.05315908178033304
8,0.8273709032410874,1.7277555196381922,1.4962852249482104,0.05461804500922006
9,0.8212931302272026,1.7482934958490466,1.5152195043126688,0.055042387689922395
10,0.8149437528323402,1.7542286725010092,1.5226519001641459,0.054975349737239027
11,0.8137185792836674,1.724114526823959,1.49727480078596,0.05403282789136331
12,0.8147974172215131,1.7136784642920841,1.4780051955794098,0.053620844976018454
13,0.8243383953287051,1.7017244863511962,1.4603774795595241,0.052793015353176626
14,0.8306012676116662,1.6944761661579024,1.4635008445243274,0.05333932299108466
15,0.8130585902884484,1.7149535732198804,1.4902460619692377,0.05390605443360055
16,0.8171039074769616,1.7516339709874138,1.521995522527424,0.054868491192158836
17,0.8200097842850596,1.730981539772655,1.489743648917107,0.05406588515087243
18,0.8268305902818068,1.7054717781070776,1.4774231378123,0.05342371145005317
19,0.8214766476855013,1.684699222814309,1.4413408250051307,0.05246876219136711
20,0.8056929392576668,1.737277381709255,1.4993164247042325,0.05412634022605496
21,0.8299022504908686,1.6879652748734264,1.4560254812649094,0.052726976157174546
22,0.8314189499813674,1.6817639489599636,1.444980108175199,0.052461518818934745
23,0.8260599614215437,1.7263368205896155,1.499173281963546,0.054370167467869615
24,0.8032602058735416,1.7559713193569388,1.5246696471941457,0.055170003954468264
25,0.8270157216210677,1.7176404244000525,1.4747198047385828,0.052808938184461335
26,0.8059066038623924,1.7243204788025934,1.4865379054381993,0.05397813041637164
27,0.8076511798950285,1.7563489692716037,1.5323404936986456,0.05544593677614341
28,0.8321955046860141,1.6775294029169592,1.444189250409483,0.052756613087387855
29,0.8202734959668209,1.728118599085456,1.4997687125068975,0.054353086717725506
30,0.8177399589579577,1.6979551305819605,1.466178405618858,0.05297475915961259
31,0.8253747358159945,1.6999447003974482,1.4600646824085328,0.052891014012181374
32,0.8196497254452171,1.7210711256280853,1.4878575641683143,0.054094303176299596
33,0.8194175646185371,1.7154762999756428,1.4855939997965346,0.053784741005064286
34,0.8160689838911264,1.7570408652766738,1.5250898150538297,0.05515105941071442
35,0.814957389120004,1.7505254990264902,1.5224886904757826,0.05512256288074271
36,0.8241095532210875,1.693299098474379,1.4577755202338094,0.052575021619416754
37,0.8204933107357375,1.7264495042006012,1.4831884233235175,0.0541071693482314
38,0.8218743024042647,1.6761659083978933,1.447225825744974,0.05230725304482479
39,0.8171765393048821,1.7434162195018512,1.5126820012120266,0.054682164225228064
40,0.8154456788627158,1.73962611281946,1.5015286822780505,0.05463189643746682
41,0.8148722223092792,1.7075767368014876,1.4894666943455377,0.0535463369440221
42,0.8210192534811347,1.7094513590589135,1.4721877223988677,0.0530662132572986
43,0.8293687932894698,1.7082439063946762,1.48168280415324,0.053976819819696306
44,0.8177293485079807,1.7224833718870594,1.476592162922037,0.053554766987954645
45,0.8378741929964775,1.6734841987504196,1.4335684153306087,0.05174592611681468
46,0.8170990535166351,1.7277574138653389,1.50436912415478,0.05425593587914114
47,0.8243774153678964,1.725768178403267,1.4783168075423587,0.05412867373562199
48,0.8068102690656423,1.7264703061560418,1.4983695875267582,0.05436169271849829
49,0.8108579165177254,1.7324258942422792,1.5057936156616945,0.05421051751447924
