fold,seed,n_trials,first_trial_rmse,final_rmse,trial_reaching_within_1pct_of_final,pct_improvement_in_last_quarter_of_trials
0,0,50,1.7585444400781547,1.7261870000648962,7,0.0
1,1,50,1.7568352432016408,1.7288577058912409,7,0.0
2,2,50,2.1444686763069085,1.7155248045586036,11,0.5996240298336083
3,3,50,1.746791128644444,1.7131417848920794,3,0.0
4,4,50,1.772128603373531,1.7230185151140223,7,4.20897297035117
5,5,50,1.7532874490272996,1.7267806451658374,11,0.0
6,6,50,1.918362247516558,1.7217092739092965,8,0.6582673075516187
7,7,50,1.8140372226455692,1.7240407932263557,8,0.0
8,8,50,1.7344705262364528,1.724362534202801,1,0.0
9,9,50,2.047574351905418,1.714321844692125,11,0.0
10,10,50,2.13736703430743,1.7087958831934582,6,0.0
11,11,50,2.1552457787724117,1.7235754040251448,11,0.19067585856813782
12,12,50,1.7829161714048367,1.7178114842324295,11,2.0725168087998664
13,13,50,2.0230981011239773,1.7221957294902122,2,0.5041803032374124
14,14,50,1.74335942426323,1.7261241238912757,1,33.757943683890886
15,15,50,2.0731244483087465,1.7300144215499067,11,0.0
16,16,50,1.868397362180072,1.7127875339873362,13,1.0853359172001105
17,17,50,1.866526457609999,1.7240673189552542,7,0.0
18,18,50,1.8236468235460481,1.7188563388424654,4,0.0
19,19,50,1.8198859592108616,1.7251187979038582,11,0.3409562211876836
20,20,50,1.7392191668249375,1.722995889772415,1,0.0
21,21,50,2.164637056088447,1.7259876754195183,9,0.4184401223223448
22,22,50,1.9319585063694973,1.7228849446175736,9,0.0
23,23,50,1.7405414591478525,1.726271825010612,1,7.0049158873837545
24,24,50,1.7369364952920812,1.7117695931918544,7,0.0
25,25,50,1.7693681598599735,1.7280741974180103,12,0.0
26,26,50,1.852033745959504,1.7159097317467378,9,0.1233053152770226
27,27,50,1.7386954614425467,1.7150453852722243,3,0.0
28,28,50,1.785886229331054,1.7263397143078691,5,0.0
29,29,50,1.9568960354525562,1.718535396187415,4,0.0
30,30,50,1.915000894254352,1.7305822096724754,9,1.6601795869129514
31,31,50,1.7316593095957145,1.7208008508412385,1,0.0
32,32,50,1.8865081017967138,1.7228968667332716,2,0.0
33,33,50,1.9471579644481107,1.721827664413065,8,1.1660765019748973
34,34,50,1.813045575036257,1.7102492754780276,12,0.0
35,35,50,2.0014431282190284,1.7181245405212546,8,0.0
36,36,50,1.7782883829372067,1.7384756222473166,6,0.0
37,37,50,1.8133818469001342,1.7210897549693474,7,0.0
38,38,50,1.7427942452769294,1.7216984009479936,12,0.0
39,39,50,1.744390889001703,1.7190163924723603,5,0.0
40,40,50,2.1417038762836844,1.7149862424701212,16,0.0
41,41,50,2.1594410874898067,1.7202322509560535,17,0.0
42,42,50,1.7405680790305644,1.7278099733397252,1,0.0
43,43,50,1.859084181043834,1.719764954679747,11,1.3008475293236765
44,44,50,2.1011431806174623,1.7218091592980258,8,0.6024547058788705
45,45,50,1.7827685946127059,1.7271592259957511,11,0.0
46,46,50,1.7563509939815476,1.7159259803465114,3,0.0
47,47,50,1.7357196397905326,1.7233159543806367,1,0.0
48,48,50,1.773414322830276,1.718890477710806,11,0.0
49,49,50,2.0977589082118717,1.7161671339558269,5,0.25795729823202446
