fold,outer_r2,outer_rmse,outer_mae,outer_mape
0,0.8230234848673995,1.7032236394511493,1.4529292841926493,0.05270235796069321
1,0.8310757692819852,1.670106850870024,1.4080548772750219,0.05116150643048558
2,0.805572762589322,1.7411543876118871,1.4867260596696863,0.054097965614515194
3,0.8234525326216062,1.7203430028984026,1.4681363613359777,0.05375583517617853
4,0.8260168733094777,1.695693895975424,1.4297715541273588,0.05142257022210494
5,0.8320173201103866,1.6487585764012793,1.3884788157702674,0.050256717896676274
6,0.8090083970585358,1.6990067608619808,1.4447510326271282,0.05229430457935509
7,0.8229109838460311,1.6915191107942775,1.430696653311634,0.051729300855132485
8,0.8273630271437414,1.7277949330850213,1.4730919585710653,0.05392283166435977
9,0.8232482030772893,1.7387039342457344,1.4777916456635238,0.05392793934706093
10,0.8191001752598825,1.7344165257540436,1.4788974992864312,0.05351052955554456
11,0.8162293726873798,1.7124558727990133,1.4561444662766736,0.052717734653807524
12,0.8191237798634053,1.6935442803124485,1.4376384365614017,0.05237259268955426
13,0.8274427631854813,1.6866206529403527,1.437717934808408,0.052214020776058336
14,0.8330809994993935,1.6820282061782326,1.4310106593907304,0.05224088210148648
15,0.8174891366481928,1.6945093537604865,1.4414314147743266,0.05233083743651441
16,0.8181037231126863,1.7468396886391329,1.4907429395597314,0.05397356932826077
17,0.8234380622345147,1.7144172620981235,1.4538188067791904,0.05286189864029038
18,0.8332661882089194,1.6734810092984345,1.423480566635329,0.05162445635696857
19,0.8244598115752858,1.6705640792371566,1.4119741640397256,0.05145348798179111
20,0.8080111505680602,1.7268828531492366,1.46530455387855,0.053170514408328554
21,0.8313992982790944,1.6805208809580283,1.4264670324324868,0.051776949790349136
22,0.8297515303257942,1.690060570404394,1.4291760366191928,0.052001188322236755
23,0.8259306883564023,1.7269782123141737,1.4747671054510214,0.053518233959734325
24,0.8151913726519521,1.7018937076479594,1.447107668738939,0.05260579578213153
25,0.8313293844652736,1.6960890502484667,1.4321651921447092,0.05137669158325451
26,0.8097156222015067,1.7073170358042364,1.4359978346896274,0.052327652336701884
27,0.8172567499317611,1.7119328244473055,1.4715794930187023,0.053348500368471496
28,0.8341069743010582,1.6679476263926731,1.4131632832411751,0.051900433386859984
29,0.8213838222393874,1.7227722864561403,1.4750018702128498,0.05356113393148281
30,0.8240676685661732,1.6682199351653804,1.415418674677172,0.05131264504857353
31,0.8245565885250052,1.7039223033142428,1.4439123061530796,0.05248955623971026
32,0.8221325636683009,1.7091832864744074,1.4544028699103877,0.05311028216724472
33,0.8250502392719018,1.688510034973546,1.4335401345505028,0.05203192065847653
34,0.822921886515606,1.7239982501175939,1.4711663257739858,0.053273808269558416
35,0.8246090806447544,1.704261055000855,1.4468739783091158,0.052581803295412476
36,0.8306576952833956,1.6614806364183712,1.4075431011344037,0.050905429561979514
37,0.8210859008994281,1.7235974580057507,1.4646141169523739,0.053504497825706154
38,0.8231009138740816,1.670384720964325,1.4135337836491024,0.05127828172262009
39,0.8214218663319005,1.723055471387155,1.4725735185626885,0.05339617330068524
40,0.8174627419892806,1.7300934829797951,1.4715209111750596,0.05377510249214817
41,0.8217165527766284,1.6757141891548575,1.4242072062151385,0.05127949384626165
42,0.8261893426020951,1.6845805860203078,1.4300059447074631,0.051610550675351974
43,0.831678812835971,1.696641328980745,1.446023766799236,0.05292469614491656
44,0.8205478368676724,1.7091139306075995,1.4445485780474392,0.052439124879734254
45,0.8392699114086206,1.6662652326176888,1.4115242493198625,0.05102496036682458
46,0.8173776509339048,1.7264410396159335,1.4728372028426553,0.05340074815232228
47,0.8277658121858407,1.7090389287803958,1.4349426929401692,0.0527738455477195
48,0.8126246527828397,1.700291249541204,1.4474171391763047,0.05269974146647535
49,0.8157577140638916,1.7098390788462174,1.463276461421646,0.05274161895125237
