fold,outer_r2,outer_rmse,outer_mae,outer_mape
0,0.8224196891480402,1.7061266333327003,1.4535946635305355,0.052703896122896166
1,0.8342248037024401,1.6544668053141518,1.3959411737712621,0.0506822873135545
2,0.8065583942505224,1.7367354661795331,1.4880411582788167,0.054116531030241034
3,0.8246402576507894,1.7145464240694936,1.4633242194561635,0.0535075526159516
4,0.8289569889134079,1.6813052063684435,1.4189171380798178,0.05099757423998324
5,0.8331180260153381,1.6433479562503626,1.4005743545015918,0.05058570714147197
6,0.8107365068434895,1.6913029093858805,1.4336907709810707,0.05174933632289221
7,0.8233095056234767,1.6896147383550963,1.4290877007907046,0.05164791168318882
8,0.8296607681813728,1.7162582273733678,1.4633884110784572,0.05359348048148367
9,0.8295093200333614,1.7076310358134341,1.458396733455792,0.05321207170543079
10,0.8195837934938507,1.7320965765261573,1.4743323926727847,0.05331450412481528
11,0.8234370233037287,1.678537937285652,1.42995950494237,0.05172569575915472
12,0.82164304229012,1.6817089963867027,1.4319990319278038,0.05206324484559219
13,0.8288091047835401,1.6799298875432693,1.4293015238418962,0.051849231941990606
14,0.8366687723774474,1.6638531745478427,1.4215204890964757,0.05183755210082498
15,0.8221014159084191,1.6729611528832746,1.4200106803836754,0.05154472110630033
16,0.8215936444151399,1.730000810368846,1.4871360335768504,0.05383742584880767
17,0.8231886996217825,1.715627491022644,1.4512342480711822,0.052775590247196885
18,0.8370023784690451,1.654625002326987,1.4148797793080876,0.05118504367878139
19,0.8264418115917679,1.661106252583399,1.4055424301886523,0.051180840484120214
20,0.8107024548322168,1.7147363930919959,1.4621340447797622,0.05291642580590904
21,0.834336815106582,1.66581676046743,1.407361252999049,0.05115330571517374
22,0.8312670542695293,1.6825214339078212,1.4272878629503607,0.051795887354827506
23,0.8335475880340677,1.6887711412792343,1.447432441278536,0.05236472717195333
24,0.8112508399181827,1.7199420947579789,1.4785252951858887,0.05373288834090373
25,0.8322192241323252,1.6916091853725579,1.4299547942018611,0.051334847234201224
26,0.8077717621865492,1.7160154706649187,1.452167476447031,0.052821145812003686
27,0.8192856636400331,1.7024029002098335,1.4709230883128368,0.0532048669226799
28,0.8346744416337797,1.6650924231738204,1.4079211987546976,0.05166497923886005
29,0.8235323091514297,1.7123797462896608,1.46153271084024,0.05306306375423148
30,0.8264136112575288,1.6570602972586375,1.400230487974309,0.050742020763854395
31,0.8288533743537345,1.6829275743819512,1.42750056893239,0.05181340114667516
32,0.8261617752688595,1.6897134215626761,1.4381581559581667,0.05240400072119154
33,0.826129175656392,1.6832953596093285,1.4329064364644029,0.05200302002395517
34,0.8241291691471392,1.718111263835112,1.4689141900786689,0.053180679795320734
35,0.8233154198537798,1.710534712654871,1.4601374212525708,0.05292398714596594
36,0.8298923575259405,1.6652309112561474,1.4212456988091686,0.05137379963763183
37,0.8248386327010953,1.7054253934005268,1.4486628414464646,0.05287002401139115
38,0.8208470104419248,1.6809923771676347,1.431306247368919,0.05176803320111714
39,0.8238259531203922,1.7114179573019084,1.460334373504352,0.0529025779161993
40,0.8195995216487906,1.7199374437293746,1.4714473834414097,0.053677324530335746
41,0.8240550460925061,1.6646879794684664,1.423310580600064,0.051218810791916744
42,0.8268868589629561,1.68119700824013,1.4281456688761112,0.05156149203132439
43,0.8361833318085694,1.673785084697173,1.4281663340814985,0.052071025016687186
44,0.8199823619026645,1.7118046225506516,1.456551875521681,0.05278538022357603
45,0.8422865021745067,1.6505548935415777,1.389962474006942,0.05015342662691487
46,0.8183396597690131,1.7218878056896871,1.4799129968341,0.05344901357637303
47,0.8311937737413986,1.6919460276383544,1.4240716090321937,0.052224553143720286
48,0.8130715966818087,1.6982621979114514,1.450566963452266,0.05285596964228053
49,0.817792020211833,1.7003733066522688,1.4585180247538703,0.052464346506196545
