trial,mean_running_best_rmse,std_running_best_rmse
1,2.214005074385736,0.6286924714322043
2,1.8446362612794704,0.24404888043903425
3,1.7817791403639924,0.12521674096984617
4,1.7485679660302103,0.04498912808738661
5,1.7376211433046604,0.04058285107015184
6,1.7326652309509032,0.03611435749142444
7,1.7276292614813837,0.03150540528905809
8,1.720826358662583,0.021207677825990066
9,1.7194563689905928,0.021022150072138816
10,1.7174358335372957,0.01764876306149532
11,1.714352113172551,0.015023346467786578
12,1.7121042000990199,0.015533594586663944
13,1.7086273835224617,0.013275835205603324
14,1.706591795158968,0.012280449292160807
15,1.7046622996359386,0.011592342293996343
16,1.7042064968478714,0.011167529903209388
17,1.7033196756533469,0.01024484886800279
18,1.702374778959513,0.009709628244131652
19,1.7016337976776887,0.009680800633631352
20,1.70077137290074,0.00924581875044414
21,1.7002586336760381,0.009122584880131963
22,1.699724826120818,0.0089673222597683
23,1.6992303849329324,0.008861295868717162
24,1.6987011328991761,0.008896319010288041
25,1.698184313980514,0.008994054156898391
26,1.6979691571701125,0.008873893375697833
27,1.697935033610884,0.008867455284518573
28,1.6974697004927741,0.008587712834129539
29,1.6971762336477965,0.008604670541120508
30,1.6971288398389166,0.008519781997508628
31,1.6969346725381766,0.00869134513172784
32,1.696774700658632,0.008680423346289675
33,1.6967132669278207,0.008781277197759502
34,1.6966476183459083,0.008820421537079544
35,1.6963938176139457,0.008630444163041482
36,1.6963938176139457,0.008630444163041482
37,1.6961895418183501,0.008701431038127051
38,1.696046739656172,0.008851731247400803
39,1.6958800728904861,0.008932459739623446
40,1.6958647516583476,0.008930068914038736
41,1.6957909256432198,0.008959716718869548
42,1.6957299023985157,0.008937411762918058
43,1.6956990526845461,0.008906750615376607
44,1.69562301318568,0.008918292800231391
45,1.6953742096097522,0.00863214893183472
46,1.6952486207125688,0.008587410378416765
47,1.6951862035467624,0.008553824410651339
48,1.6951862035467624,0.008553824410651339
49,1.6950331767078657,0.0085855706215245
50,1.6948282004561102,0.008409175890830128
